,gene_id,gene_ontology
565,nusD|sun|tsu|rnsC|nitA|psu|psuA|sbaA|b3783|ECK3775,"DNA-templated transcription, termination"
566,nusD|sun|tsu|rnsC|nitA|psu|psuA|sbaA|b3783|ECK3775,"DNA-templated transcription, termination"
567,nusD|sun|tsu|rnsC|nitA|psu|psuA|sbaA|b3783|ECK3775,"DNA-templated transcription, termination"
568,nusD|sun|tsu|rnsC|nitA|psu|psuA|sbaA|b3783|ECK3775,"DNA-templated transcription, termination"
569,nusD|sun|tsu|rnsC|nitA|psu|psuA|sbaA|b3783|ECK3775,hydrolase activity
570,nusD|sun|tsu|rnsC|nitA|psu|psuA|sbaA|b3783|ECK3775,ATP binding
571,nusD|sun|tsu|rnsC|nitA|psu|psuA|sbaA|b3783|ECK3775,ATP binding
572,nusD|sun|tsu|rnsC|nitA|psu|psuA|sbaA|b3783|ECK3775,ATP binding
573,nusD|sun|tsu|rnsC|nitA|psu|psuA|sbaA|b3783|ECK3775,helicase activity
574,nusD|sun|tsu|rnsC|nitA|psu|psuA|sbaA|b3783|ECK3775,helicase activity
575,nusD|sun|tsu|rnsC|nitA|psu|psuA|sbaA|b3783|ECK3775,RNA binding
576,nusD|sun|tsu|rnsC|nitA|psu|psuA|sbaA|b3783|ECK3775,RNA binding
577,nusD|sun|tsu|rnsC|nitA|psu|psuA|sbaA|b3783|ECK3775,RNA binding
578,nusD|sun|tsu|rnsC|nitA|psu|psuA|sbaA|b3783|ECK3775,RNA binding
579,nusD|sun|tsu|rnsC|nitA|psu|psuA|sbaA|b3783|ECK3775,nucleotide binding
580,nusD|sun|tsu|rnsC|nitA|psu|psuA|sbaA|b3783|ECK3775,"transcription, DNA-templated"
581,b3766|ECK3759,transcriptional attenuation
582,b3766|ECK3759,branched-chain amino acid biosynthetic process
583,b3766|ECK3759,branched-chain amino acid biosynthetic process
584,b3766|ECK3759,cellular amino acid biosynthetic process
585,b3766|ECK3759,valine biosynthetic process
586,b3828|ECK3822,DNA-binding transcription factor activity
587,b3828|ECK3822,amino acid binding
588,b3828|ECK3822,cellular amino acid biosynthetic process
589,b3828|ECK3822,"regulation of transcription, DNA-templated"
590,b3828|ECK3822,"regulation of transcription, DNA-templated"
591,b3828|ECK3822,DNA binding
592,b3828|ECK3822,DNA binding
593,b3828|ECK3822,methionine biosynthetic process
594,b3828|ECK3822,cytoplasm
595,b3828|ECK3822,cytoplasm
596,b3828|ECK3822,"regulation of transcription, DNA-templated"
597,b3828|ECK3822,transcription regulatory region sequence-specific DNA binding
598,gcvA,"regulation of transcription, DNA-templated"
599,gcvA,response to UV
600,gcvA,DNA-binding transcription factor activity
601,gcvA,DNA-binding transcription factor activity
602,gcvA,"regulation of transcription, DNA-templated"
603,gcvA,DNA binding
604,gcvA,"transcription, DNA-templated"
605,gcvA,"transcription, DNA-templated"
606,gcvA,"transcription, DNA-templated"
607,gcvA,cytoplasm
608,gcvA,cytoplasm
609,gcvA,"transcription, DNA-templated"
610,gcvA,sequence-specific DNA binding
611,gcvA,DNA-binding transcription factor activity
612,b1275|ECK1269,response to X-ray
613,b1275|ECK1269,cytosol
614,b1275|ECK1269,identical protein binding
615,b1275|ECK1269,"regulation of transcription, DNA-templated"
616,b1275|ECK1269,DNA-binding transcription factor activity
617,b1275|ECK1269,cellular amino acid biosynthetic process
618,b1275|ECK1269,DNA binding
619,b1275|ECK1269,DNA binding
620,b1275|ECK1269,cysteine biosynthetic process
621,b1275|ECK1269,"transcription, DNA-templated"
622,b1275|ECK1269,cytoplasm
623,b1275|ECK1269,cytoplasm
624,b1275|ECK1269,cysteine biosynthetic process
625,b1275|ECK1269,"regulation of transcription, DNA-templated"
626,b1275|ECK1269,transcription regulatory region sequence-specific DNA binding
627,ybiQ|b0817|ECK0807,protein binding
628,ybiQ|b0817|ECK0807,protein binding
629,ybiQ|b0817|ECK0807,protein binding
630,ybiQ|b0817|ECK0807,protein binding
631,ybiQ|b0817|ECK0807,protein binding
632,ybiQ|b0817|ECK0807,transition metal ion binding
633,ybiQ|b0817|ECK0807,"regulation of transcription, DNA-templated"
634,ybiQ|b0817|ECK0807,protein dimerization activity
635,ybiQ|b0817|ECK0807,DNA binding
636,ybiQ|b0817|ECK0807,DNA binding
637,ybiQ|b0817|ECK0807,"positive regulation of DNA-templated transcription, initiation"
638,ybiQ|b0817|ECK0807,"positive regulation of DNA-templated transcription, initiation"
639,ybiQ|b0817|ECK0807,"negative regulation of transcription, DNA-templated"
640,ybiQ|b0817|ECK0807,"negative regulation of transcription, DNA-templated"
641,ybiQ|b0817|ECK0807,cytoplasm
642,ybiQ|b0817|ECK0807,cytoplasm
643,ybiQ|b0817|ECK0807,DNA-binding transcription factor activity
644,ybiQ|b0817|ECK0807,DNA-binding transcription factor activity
645,ybiQ|b0817|ECK0807,DNA-binding transcription factor activity
646,atpE,"proton-transporting ATPase activity, rotational mechanism"
647,atpE,"proton-transporting ATP synthase complex, coupling factor F(o)"
648,atpE,proton transmembrane transport
649,atpE,"proton-transporting two-sector ATPase complex, proton-transporting domain"
650,atpE,membrane
651,atpE,proton transmembrane transporter activity
652,atpE,ATP synthesis coupled proton transport
653,atpE,ATP synthesis coupled proton transport
654,atpE,ion transport
655,atpE,ATP biosynthetic process
656,atpE,plasma membrane
657,atpE,plasma membrane
658,atpE,plasma membrane
659,atpE,plasma membrane
660,atpE,"proton-transporting ATP synthase complex, coupling factor F(o)"
661,atpE,"proton-transporting ATP synthase complex, coupling factor F(o)"
662,atpE,integral component of membrane
663,atpE,lipid binding
664,atpE,"proton-transporting ATPase activity, rotational mechanism"
665,atpE,"proton-transporting ATP synthase activity, rotational mechanism"
666,atpE,"proton-transporting ATP synthase activity, rotational mechanism"
667,atpE,"proton-transporting ATP synthase complex, coupling factor F(o)"
668,atpE,"proton-transporting ATP synthase activity, rotational mechanism"
669,atpE,ATP synthesis coupled proton transport
670,flbC|rfs|b1924|ECK1923,bacterial-type flagellum filament cap
671,flbC|rfs|b1924|ECK1923,bacterial-type flagellum-dependent cell motility
672,flbC|rfs|b1924|ECK1923,bacterial-type flagellum-dependent cell motility
673,flbC|rfs|b1924|ECK1923,protein binding
674,flbC|rfs|b1924|ECK1923,protein binding
675,flbC|rfs|b1924|ECK1923,bacterial-type flagellum hook
676,flbC|rfs|b1924|ECK1923,cell adhesion
677,flbC|rfs|b1924|ECK1923,extracellular region
678,flbC|rfs|b1924|ECK1923,extracellular region
679,flbC|rfs|b1924|ECK1923,bacterial-type flagellum
680,flbC|rfs|b1924|ECK1923,bacterial-type flagellum
681,flbC|rfs|b1924|ECK1923,bacterial-type flagellum
682,flbC|rfs|b1924|ECK1923,bacterial-type flagellum filament cap
683,flbC|rfs|b1924|ECK1923,bacterial-type flagellum-dependent cell motility
684,uxuA,cellular response to DNA damage stimulus
685,uxuA,lyase activity
686,uxuA,glucuronate catabolic process
687,uxuA,manganese ion binding
688,uxuA,ferrous iron binding
689,uxuA,ferrous iron binding
690,uxuA,D-glucuronate catabolic process
691,uxuA,D-glucuronate catabolic process
692,uxuA,mannonate dehydratase activity
693,uxuA,mannonate dehydratase activity
694,uxuA,mannonate dehydratase activity
695,uxuA,mannonate dehydratase activity
696,uxuA,mannonate dehydratase activity
697,uxuA,mannonate dehydratase activity
698,uxuA,manganese ion binding
699,uxuA,D-glucuronate catabolic process
700,uxuA,ferrous iron binding
701,uxuA,mannonate dehydratase activity
702,lpxB,extrinsic component of plasma membrane
703,lpxB,phospholipid binding
704,lpxB,lipid-A-disaccharide synthase activity
705,lpxB,lipid A biosynthetic process
706,lpxB,lipid A biosynthetic process
707,lpxB,identical protein binding
708,lpxB,"transferase activity, transferring glycosyl groups"
709,lpxB,transferase activity
710,lpxB,lipid metabolic process
711,lpxB,protein binding
712,lpxB,protein binding
713,lpxB,lipid-A-disaccharide synthase activity
714,lpxB,lipid-A-disaccharide synthase activity
715,lpxB,lipid-A-disaccharide synthase activity
716,lpxB,lipid-A-disaccharide synthase activity
717,lpxB,lipid-A-disaccharide synthase activity
718,lpxB,lipid A biosynthetic process
719,lpxB,lipid A biosynthetic process
720,lpxB,lipid A biosynthetic process
721,lpxB,lipid A biosynthetic process
722,lpxB,cytoplasm
723,lpxB,phospholipid binding
724,lpxB,lipid A biosynthetic process
725,nek|b0852|ECK0843,ligase activity
726,nek|b0852|ECK0843,cellular protein modification process
727,nek|b0852|ECK0843,ribosomal S6-glutamic acid ligase activity
728,nek|b0852|ECK0843,ribosomal S6-glutamic acid ligase activity
729,nek|b0852|ECK0843,SOS response
730,nek|b0852|ECK0843,identical protein binding
731,nek|b0852|ECK0843,C-terminal protein amino acid modification
732,nek|b0852|ECK0843,C-terminal protein amino acid modification
733,nek|b0852|ECK0843,metal ion binding
734,nek|b0852|ECK0843,metal ion binding
735,nek|b0852|ECK0843,translation
736,nek|b0852|ECK0843,ATP binding
737,nek|b0852|ECK0843,ATP binding
738,nek|b0852|ECK0843,ATP binding
739,nek|b0852|ECK0843,nucleotide binding
740,nek|b0852|ECK0843,SOS response
741,nek|b0852|ECK0843,C-terminal protein amino acid modification
742,nek|b0852|ECK0843,"ligase activity, forming carbon-nitrogen bonds"
743,nek|b0852|ECK0843,cytoplasm
744,nek|b0852|ECK0843,ribosomal S6-glutamic acid ligase activity
745,b3611|ECK3601,integral component of plasma membrane
746,b3611|ECK3601,cytosol
747,b3611|ECK3601,cytosol
748,ycdK|b1010|ECK1001,oxidation-reduction process
749,ycdK|b1010|ECK1001,oxidoreductase activity
750,ycdK|b1010|ECK1001,oxidoreductase activity
751,ycdK|b1010|ECK1001,uracil catabolic process
752,ycdK|b1010|ECK1001,uracil catabolic process
753,ycdK|b1010|ECK1001,pyrimidine nucleobase catabolic process
754,ycdK|b1010|ECK1001,nitrogen utilization
755,ycdK|b1010|ECK1001,nitrogen utilization
756,ycdK|b1010|ECK1001,organonitrogen compound catabolic process
757,ycdK|b1010|ECK1001,cytosol
758,ycdK|b1010|ECK1001,deaminase activity
759,b3650|ECK3640,hydrolase activity
760,b3650|ECK3640,protein binding
761,b3650|ECK3640,protein binding
762,b3650|ECK3640,protein binding
763,b3650|ECK3640,guanosine tetraphosphate biosynthetic process
764,b3650|ECK3640,cytosol
765,b3650|ECK3640,phosphorylation
766,b3650|ECK3640,transferase activity
767,b3650|ECK3640,kinase activity
768,b3650|ECK3640,guanosine tetraphosphate metabolic process
769,b3650|ECK3640,guanosine tetraphosphate metabolic process
770,b3650|ECK3640,GTP diphosphokinase activity
771,b3650|ECK3640,"guanosine-3',5'-bis(diphosphate) 3'-diphosphatase activity"
772,b3650|ECK3640,"guanosine-3',5'-bis(diphosphate) 3'-diphosphatase activity"
773,b3650|ECK3640,response to starvation
774,b3650|ECK3640,nucleobase-containing small molecule interconversion
775,b3650|ECK3640,cytoplasm
776,b3650|ECK3640,cytoplasm
777,b3650|ECK3640,response to starvation
778,b3650|ECK3640,"guanosine-3',5'-bis(diphosphate) 3'-diphosphatase activity"
779,b3650|ECK3640,GTP diphosphokinase activity
780,b3650|ECK3640,guanosine tetraphosphate metabolic process
781,mdtI,integral component of plasma membrane
782,mdtI,xenobiotic detoxification by transmembrane export across the plasma membrane
783,mdtI,spermidine transport
784,mdtI,spermidine transport
785,mdtI,spermidine transmembrane transport
786,mdtI,integral component of membrane
787,mdtI,integral component of membrane
788,mdtI,membrane
789,mdtI,plasma membrane
790,mdtI,plasma membrane
791,mdtI,plasma membrane
792,mdtI,plasma membrane
793,mdtI,plasma membrane
794,mdtI,integral component of plasma membrane
795,mdtI,integral component of plasma membrane
796,mdtI,integral component of plasma membrane
797,mdtI,integral component of plasma membrane
798,mdtI,spermidine transmembrane transporter activity
799,mdtI,spermidine transmembrane transporter activity
800,mdtI,spermidine transmembrane transporter activity
801,mdtI,choline transport
802,mdtI,transmembrane transporter activity
803,mdtI,spermidine transmembrane transport
804,mdtI,integral component of plasma membrane
805,mdtI,glycine betaine transport
806,mdtI,choline transmembrane transporter activity
807,mdtI,antiporter activity
808,mdtI,spermidine transmembrane transporter activity
809,mdtI,transmembrane transport
810,mdtI,amino-acid betaine transmembrane transporter activity
811,b0793|ECK0782,xenobiotic detoxification by transmembrane export across the plasma membrane
812,b0793|ECK0782,transmembrane transport
813,b0793|ECK0782,ATP-binding cassette (ABC) transporter complex
814,b0793|ECK0782,efflux transmembrane transporter activity
815,b0793|ECK0782,integral component of plasma membrane
816,b0793|ECK0782,plasma membrane
817,b0793|ECK0782,plasma membrane
818,b0793|ECK0782,plasma membrane
819,b0793|ECK0782,integral component of membrane
820,b0793|ECK0782,integral component of membrane
821,b0793|ECK0782,membrane
822,b0793|ECK0782,xenobiotic detoxification by transmembrane export across the plasma membrane
823,b0793|ECK0782,transmembrane transporter activity
824,b0793|ECK0782,transmembrane transport
825,b0793|ECK0782,efflux transmembrane transporter activity
826,b0793|ECK0782,plasma membrane
827,RC|b2784|ECK2778,transferase activity
828,RC|b2784|ECK2778,guanosine tetraphosphate biosynthetic process
829,RC|b2784|ECK2778,phosphorylation
830,RC|b2784|ECK2778,GTP binding
831,RC|b2784|ECK2778,ATP binding
832,RC|b2784|ECK2778,nucleotide binding
833,RC|b2784|ECK2778,kinase activity
834,RC|b2784|ECK2778,guanosine tetraphosphate metabolic process
835,RC|b2784|ECK2778,guanosine tetraphosphate metabolic process
836,RC|b2784|ECK2778,GTP diphosphokinase activity
837,RC|b2784|ECK2778,GTP diphosphokinase activity
838,RC|b2784|ECK2778,nucleobase-containing small molecule interconversion
839,RC|b2784|ECK2778,"guanosine-3',5'-bis(diphosphate) 3'-diphosphatase activity"
840,RC|b2784|ECK2778,guanosine tetraphosphate metabolic process
841,RC|b2784|ECK2778,GTP diphosphokinase activity
842,RC|b2784|ECK2778,response to starvation
843,b2163|ECK2156,"4 iron, 4 sulfur cluster binding"
844,b2163|ECK2156,iron-sulfur cluster binding
845,b2163|ECK2156,metal ion binding
846,b2163|ECK2156,"regulation of transcription, DNA-templated"
847,b2163|ECK2156,cytoplasm
848,b2163|ECK2156,cytoplasm
849,b2163|ECK2156,DNA binding
850,b2163|ECK2156,DNA binding
851,b2163|ECK2156,"transcription, DNA-templated"
852,b2163|ECK2156,"transcription, DNA-templated"
853,b2163|ECK2156,"transcription, DNA-templated"
854,b2163|ECK2156,DNA-binding transcription factor activity
855,b2163|ECK2156,cytosol
856,nirA|nirR|ossA|oxrA|b1334|ECK1330,"positive regulation of transcription, DNA-templated"
857,nirA|nirR|ossA|oxrA|b1334|ECK1330,"positive regulation of transcription, DNA-templated"
858,nirA|nirR|ossA|oxrA|b1334|ECK1330,"positive regulation of transcription, DNA-templated"
859,nirA|nirR|ossA|oxrA|b1334|ECK1330,"positive regulation of transcription, DNA-templated"
860,nirA|nirR|ossA|oxrA|b1334|ECK1330,protein-DNA complex
861,nirA|nirR|ossA|oxrA|b1334|ECK1330,protein-DNA complex
862,nirA|nirR|ossA|oxrA|b1334|ECK1330,protein-DNA complex
863,nirA|nirR|ossA|oxrA|b1334|ECK1330,protein-DNA complex
864,nirA|nirR|ossA|oxrA|b1334|ECK1330,protein-DNA complex
865,nirA|nirR|ossA|oxrA|b1334|ECK1330,DNA-binding transcription activator activity
866,nirA|nirR|ossA|oxrA|b1334|ECK1330,DNA-binding transcription activator activity
867,nirA|nirR|ossA|oxrA|b1334|ECK1330,DNA-binding transcription activator activity
868,nirA|nirR|ossA|oxrA|b1334|ECK1330,DNA-binding transcription activator activity
869,nirA|nirR|ossA|oxrA|b1334|ECK1330,DNA-binding transcription activator activity
870,nirA|nirR|ossA|oxrA|b1334|ECK1330,transcription regulatory region sequence-specific DNA binding
871,nirA|nirR|ossA|oxrA|b1334|ECK1330,transcription regulatory region sequence-specific DNA binding
872,nirA|nirR|ossA|oxrA|b1334|ECK1330,transcription regulatory region sequence-specific DNA binding
873,nirA|nirR|ossA|oxrA|b1334|ECK1330,transcription regulatory region sequence-specific DNA binding
874,nirA|nirR|ossA|oxrA|b1334|ECK1330,transcription regulatory region sequence-specific DNA binding
875,nirA|nirR|ossA|oxrA|b1334|ECK1330,cytosol
876,nirA|nirR|ossA|oxrA|b1334|ECK1330,response to nitric oxide
877,nirA|nirR|ossA|oxrA|b1334|ECK1330,"4 iron, 4 sulfur cluster binding"
878,nirA|nirR|ossA|oxrA|b1334|ECK1330,"4 iron, 4 sulfur cluster binding"
879,nirA|nirR|ossA|oxrA|b1334|ECK1330,iron-sulfur cluster binding
880,nirA|nirR|ossA|oxrA|b1334|ECK1330,iron-sulfur cluster binding
881,nirA|nirR|ossA|oxrA|b1334|ECK1330,metal ion binding
882,nirA|nirR|ossA|oxrA|b1334|ECK1330,"regulation of transcription, DNA-templated"
883,nirA|nirR|ossA|oxrA|b1334|ECK1330,"regulation of transcription, DNA-templated"
884,nirA|nirR|ossA|oxrA|b1334|ECK1330,DNA-binding transcription factor activity
885,nirA|nirR|ossA|oxrA|b1334|ECK1330,DNA-binding transcription factor activity
886,nirA|nirR|ossA|oxrA|b1334|ECK1330,DNA binding
887,nirA|nirR|ossA|oxrA|b1334|ECK1330,DNA binding
888,nirA|nirR|ossA|oxrA|b1334|ECK1330,DNA binding
889,nirA|nirR|ossA|oxrA|b1334|ECK1330,anaerobic respiration
890,nirA|nirR|ossA|oxrA|b1334|ECK1330,cytoplasm
891,nirA|nirR|ossA|oxrA|b1334|ECK1330,cytoplasm
892,nirA|nirR|ossA|oxrA|b1334|ECK1330,DNA-binding transcription factor activity
893,nirA|nirR|ossA|oxrA|b1334|ECK1330,cytosol
894,b4062|ECK4054,bacterial-type cis-regulatory region sequence-specific DNA binding
895,b4062|ECK4054,DNA binding
896,b4062|ECK4054,DNA binding
897,b4062|ECK4054,sequence-specific DNA binding
898,b4062|ECK4054,DNA-binding transcription factor activity
899,b4062|ECK4054,bacterial-type RNA polymerase holo enzyme binding
900,b4062|ECK4054,"regulation of transcription, DNA-templated"
901,b4062|ECK4054,"regulation of transcription, DNA-templated"
902,b4062|ECK4054,cytoplasm
903,b4062|ECK4054,cytoplasm
904,araC,arabinose catabolic process
905,araC,identical protein binding
906,araC,identical protein binding
907,araC,"negative regulation of transcription, DNA-templated"
908,araC,protein binding
909,araC,carbohydrate metabolic process
910,araC,sequence-specific DNA binding
911,araC,DNA-binding transcription factor activity
912,araC,cytosol
913,araC,arabinose catabolic process
914,araC,"regulation of transcription, DNA-templated"
915,araC,DNA binding
916,araC,DNA binding
917,araC,cytoplasm
918,araC,cytoplasm
919,grx|b0849|ECK0840,nucleotide binding
920,grx|b0849|ECK0840,electron transport chain
921,grx|b0849|ECK0840,oxidation-reduction process
922,grx|b0849|ECK0840,cell redox homeostasis
923,grx|b0849|ECK0840,protein disulfide oxidoreductase activity
924,grx|b0849|ECK0840,electron transfer activity
925,grx|b0849|ECK0840,deoxyribonucleotide biosynthetic process
926,mlt|waaN|msbB|b1855|ECK1856,myristoyltransferase activity
927,mlt|waaN|msbB|b1855|ECK1856,integral component of plasma membrane
928,mlt|waaN|msbB|b1855|ECK1856,integral component of plasma membrane
929,mlt|waaN|msbB|b1855|ECK1856,"transferase activity, transferring acyl groups other than amino-acyl groups"
930,mlt|waaN|msbB|b1855|ECK1856,"transferase activity, transferring acyl groups other than amino-acyl groups"
931,mlt|waaN|msbB|b1855|ECK1856,Gram-negative-bacterium-type cell wall
932,mlt|waaN|msbB|b1855|ECK1856,Kdo2-lipid A biosynthetic process
933,mlt|waaN|msbB|b1855|ECK1856,Kdo2-lipid A biosynthetic process
934,mlt|waaN|msbB|b1855|ECK1856,Kdo2-lipid A biosynthetic process
935,mlt|waaN|msbB|b1855|ECK1856,plasma membrane
936,mlt|waaN|msbB|b1855|ECK1856,plasma membrane
937,mlt|waaN|msbB|b1855|ECK1856,plasma membrane
